ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,19:15,19:30,6.412,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,19:30,19:45,6.032,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,19:45,20:00,6.236,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,20:00,20:15,6.144,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,20:15,20:30,6.196,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,20:30,20:45,6.296,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,20:45,21:00,6.108,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,21:00,21:15,5.828,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,21:15,21:30,4.000,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,21:30,21:45,3.088,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,21:45,22:00,3.300,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,22:00,22:15,3.028,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,22:15,22:30,3.012,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,22:30,22:45,3.068,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,22:45,23:00,3.092,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,23:00,23:15,3.052,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,23:15,23:30,2.944,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,23:30,23:45,2.956,A,Consumption
'1008901010120781220100,07/06/2025,07/06/2025 08:09:00,23:45,00:00,2.936,A,Consumption
